n,human,comp
8688,86880,0.754813
8689,86890,0.754987
8690,86900,0.755161
8691,86910,0.755335
8692,86920,0.755509
8693,86930,0.755682
8694,86940,0.755856
8695,86950,0.75603
8696,86960,0.756204
8697,86970,0.756378
8698,86980,0.756552
8699,86990,0.756726
8700,87000,0.7569
8701,87010,0.757074
8702,87020,0.757248
8703,87030,0.757422
8704,87040,0.757596
8705,87050,0.75777
8706,87060,0.757944
8707,87070,0.758118
8708,87080,0.758293
8709,87090,0.758467
8710,87100,0.758641
8711,87110,0.758815
8712,87120,0.758989
8713,87130,0.759164
8714,87140,0.759338
8715,87150,0.759512
8716,87160,0.759687
8717,87170,0.759861
8718,87180,0.760035
8719,87190,0.76021
8720,87200,0.760384
8721,87210,0.760558
8722,87220,0.760733
8723,87230,0.760907
8724,87240,0.761082
8725,87250,0.761256
8726,87260,0.761431
8727,87270,0.761605
8728,87280,0.76178
8729,87290,0.761954
8730,87300,0.762129
8731,87310,0.762304
8732,87320,0.762478
8733,87330,0.762653
8734,87340,0.762828
8735,87350,0.763002
8736,87360,0.763177
8737,87370,0.763352
8738,87380,0.763526
8739,87390,0.763701
8740,87400,0.763876
8741,87410,0.764051
8742,87420,0.764226
8743,87430,0.7644
8744,87440,0.764575
8745,87450,0.76475
8746,87460,0.764925
8747,87470,0.7651
8748,87480,0.765275
8749,87490,0.76545
8750,87500,0.765625
8751,87510,0.7658
8752,87520,0.765975
8753,87530,0.76615
8754,87540,0.766325
8755,87550,0.7665
8756,87560,0.766675
8757,87570,0.76685
8758,87580,0.767026
8759,87590,0.767201
8760,87600,0.767376
8761,87610,0.767551
8762,87620,0.767726
8763,87630,0.767902
8764,87640,0.768077
8765,87650,0.768252
8766,87660,0.768428
8767,87670,0.768603
8768,87680,0.768778
8769,87690,0.768954
8770,87700,0.769129
8771,87710,0.769304
8772,87720,0.76948
8773,87730,0.769655
8774,87740,0.769831
8775,87750,0.770006
8776,87760,0.770182
8777,87770,0.770357
8778,87780,0.770533
8779,87790,0.770708
8780,87800,0.770884
8781,87810,0.77106
8782,87820,0.771235
8783,87830,0.771411
8784,87840,0.771587
8785,87850,0.771762
8786,87860,0.771938
8787,87870,0.772114
8788,87880,0.772289
8789,87890,0.772465
8790,87900,0.772641
8791,87910,0.772817
8792,87920,0.772993
8793,87930,0.773168
8794,87940,0.773344
8795,87950,0.77352
8796,87960,0.773696
8797,87970,0.773872
8798,87980,0.774048
8799,87990,0.774224
8800,88000,0.7744
8801,88010,0.774576
8802,88020,0.774752
8803,88030,0.774928
8804,88040,0.775104
8805,88050,0.77528
8806,88060,0.775456
8807,88070,0.775632
8808,88080,0.775809
8809,88090,0.775985
8810,88100,0.776161
8811,88110,0.776337
8812,88120,0.776513
8813,88130,0.77669
8814,88140,0.776866
8815,88150,0.777042
8816,88160,0.777219
8817,88170,0.777395
8818,88180,0.777571
8819,88190,0.777748
8820,88200,0.777924
8821,88210,0.7781
8822,88220,0.778277
8823,88230,0.778453
8824,88240,0.77863
8825,88250,0.778806
8826,88260,0.778983
8827,88270,0.779159
8828,88280,0.779336
8829,88290,0.779512
8830,88300,0.779689
8831,88310,0.779866
8832,88320,0.780042
8833,88330,0.780219
8834,88340,0.780396
8835,88350,0.780572
8836,88360,0.780749
8837,88370,0.780926
8838,88380,0.781102
8839,88390,0.781279
8840,88400,0.781456
8841,88410,0.781633
8842,88420,0.78181
8843,88430,0.781986
8844,88440,0.782163
8845,88450,0.78234
8846,88460,0.782517
8847,88470,0.782694
8848,88480,0.782871
8849,88490,0.783048
8850,88500,0.783225
8851,88510,0.783402
8852,88520,0.783579
8853,88530,0.783756
8854,88540,0.783933
8855,88550,0.78411
8856,88560,0.784287
8857,88570,0.784464
8858,88580,0.784642
8859,88590,0.784819
8860,88600,0.784996
8861,88610,0.785173
8862,88620,0.78535
8863,88630,0.785528
8864,88640,0.785705
8865,88650,0.785882
8866,88660,0.78606
8867,88670,0.786237
8868,88680,0.786414
8869,88690,0.786592
8870,88700,0.786769
8871,88710,0.786946
8872,88720,0.787124
8873,88730,0.787301
8874,88740,0.787479
8875,88750,0.787656
8876,88760,0.787834
8877,88770,0.788011
8878,88780,0.788189
8879,88790,0.788366
8880,88800,0.788544
8881,88810,0.788722
8882,88820,0.788899
8883,88830,0.789077
8884,88840,0.789255
8885,88850,0.789432
8886,88860,0.78961
8887,88870,0.789788
8888,88880,0.789965
8889,88890,0.790143
8890,88900,0.790321
8891,88910,0.790499
8892,88920,0.790677
8893,88930,0.790854
8894,88940,0.791032
8895,88950,0.79121
8896,88960,0.791388
8897,88970,0.791566
8898,88980,0.791744
8899,88990,0.791922
8900,89000,0.7921
8901,89010,0.792278
8902,89020,0.792456
8903,89030,0.792634
8904,89040,0.792812
8905,89050,0.79299
8906,89060,0.793168
8907,89070,0.793346
8908,89080,0.793525
8909,89090,0.793703
8910,89100,0.793881
8911,89110,0.794059
8912,89120,0.794237
8913,89130,0.794416
8914,89140,0.794594
8915,89150,0.794772
8916,89160,0.794951
8917,89170,0.795129
8918,89180,0.795307
8919,89190,0.795486
8920,89200,0.795664
8921,89210,0.795842
8922,89220,0.796021
8923,89230,0.796199
8924,89240,0.796378
8925,89250,0.796556
8926,89260,0.796735
8927,89270,0.796913
8928,89280,0.797092
8929,89290,0.79727
8930,89300,0.797449
8931,89310,0.797628
8932,89320,0.797806
8933,89330,0.797985
8934,89340,0.798164
8935,89350,0.798342
8936,89360,0.798521
8937,89370,0.7987
8938,89380,0.798878
8939,89390,0.799057
8940,89400,0.799236
8941,89410,0.799415
8942,89420,0.799594
8943,89430,0.799772
8944,89440,0.799951
8945,89450,0.80013
8946,89460,0.800309
8947,89470,0.800488
8948,89480,0.800667
8949,89490,0.800846
8950,89500,0.801025
8951,89510,0.801204
8952,89520,0.801383
8953,89530,0.801562
8954,89540,0.801741
8955,89550,0.80192
8956,89560,0.802099
8957,89570,0.802278
8958,89580,0.802458
8959,89590,0.802637
8960,89600,0.802816
8961,89610,0.802995
8962,89620,0.803174
8963,89630,0.803354
8964,89640,0.803533
8965,89650,0.803712
8966,89660,0.803892
8967,89670,0.804071
8968,89680,0.80425
8969,89690,0.80443
8970,89700,0.804609
8971,89710,0.804788
8972,89720,0.804968
8973,89730,0.805147
8974,89740,0.805327
8975,89750,0.805506
8976,89760,0.805686
8977,89770,0.805865
8978,89780,0.806045
8979,89790,0.806224
8980,89800,0.806404
8981,89810,0.806584
8982,89820,0.806763
8983,89830,0.806943
8984,89840,0.807123
8985,89850,0.807302
8986,89860,0.807482
8987,89870,0.807662
8988,89880,0.807841
8989,89890,0.808021
8990,89900,0.808201
8991,89910,0.808381
8992,89920,0.808561
8993,89930,0.80874
8994,89940,0.80892
8995,89950,0.8091
8996,89960,0.80928
8997,89970,0.80946
8998,89980,0.80964
8999,89990,0.80982
9000,90000,0.81
9001,90010,0.81018
9002,90020,0.81036
9003,90030,0.81054
9004,90040,0.81072
9005,90050,0.8109
9006,90060,0.81108
9007,90070,0.81126
9008,90080,0.811441
9009,90090,0.811621
9010,90100,0.811801
9011,90110,0.811981
9012,90120,0.812161
9013,90130,0.812342
9014,90140,0.812522
9015,90150,0.812702
9016,90160,0.812883
9017,90170,0.813063
9018,90180,0.813243
9019,90190,0.813424
9020,90200,0.813604
9021,90210,0.813784
9022,90220,0.813965
9023,90230,0.814145
9024,90240,0.814326
9025,90250,0.814506
9026,90260,0.814687
9027,90270,0.814867
9028,90280,0.815048
9029,90290,0.815228
9030,90300,0.815409
9031,90310,0.81559
9032,90320,0.81577
9033,90330,0.815951
9034,90340,0.816132
9035,90350,0.816312
9036,90360,0.816493
9037,90370,0.816674
9038,90380,0.816854
9039,90390,0.817035
9040,90400,0.817216
9041,90410,0.817397
9042,90420,0.817578
9043,90430,0.817758
9044,90440,0.817939
9045,90450,0.81812
9046,90460,0.818301
9047,90470,0.818482
9048,90480,0.818663
9049,90490,0.818844
9050,90500,0.819025
9051,90510,0.819206
9052,90520,0.819387
9053,90530,0.819568
9054,90540,0.819749
9055,90550,0.81993
9056,90560,0.820111
9057,90570,0.820292
9058,90580,0.820474
9059,90590,0.820655
9060,90600,0.820836
9061,90610,0.821017
9062,90620,0.821198
9063,90630,0.82138
9064,90640,0.821561
9065,90650,0.821742
9066,90660,0.821924
9067,90670,0.822105
9068,90680,0.822286
9069,90690,0.822468
9070,90700,0.822649
9071,90710,0.82283
9072,90720,0.823012
9073,90730,0.823193
9074,90740,0.823375
9075,90750,0.823556
9076,90760,0.823738
9077,90770,0.823919
9078,90780,0.824101
9079,90790,0.824282
9080,90800,0.824464
9081,90810,0.824646
9082,90820,0.824827
9083,90830,0.825009
9084,90840,0.825191
9085,90850,0.825372
9086,90860,0.825554
9087,90870,0.825736
9088,90880,0.825917
9089,90890,0.826099
9090,90900,0.826281
9091,90910,0.826463
9092,90920,0.826645
9093,90930,0.826826
9094,90940,0.827008
9095,90950,0.82719
9096,90960,0.827372
9097,90970,0.827554
9098,90980,0.827736
9099,90990,0.827918
9100,91000,0.8281
9101,91010,0.828282
9102,91020,0.828464
9103,91030,0.828646
9104,91040,0.828828
9105,91050,0.82901
9106,91060,0.829192
9107,91070,0.829374
9108,91080,0.829557
9109,91090,0.829739
9110,91100,0.829921
9111,91110,0.830103
9112,91120,0.830285
9113,91130,0.830468
9114,91140,0.83065
9115,91150,0.830832
9116,91160,0.831015
9117,91170,0.831197
9118,91180,0.831379
9119,91190,0.831562
9120,91200,0.831744
9121,91210,0.831926
9122,91220,0.832109
9123,91230,0.832291
9124,91240,0.832474
9125,91250,0.832656
9126,91260,0.832839
9127,91270,0.833021
9128,91280,0.833204
9129,91290,0.833386
9130,91300,0.833569
9131,91310,0.833752
9132,91320,0.833934
9133,91330,0.834117
9134,91340,0.8343
9135,91350,0.834482
9136,91360,0.834665
9137,91370,0.834848
9138,91380,0.83503
9139,91390,0.835213
9140,91400,0.835396
9141,91410,0.835579
9142,91420,0.835762
9143,91430,0.835944
9144,91440,0.836127
9145,91450,0.83631
9146,91460,0.836493
9147,91470,0.836676
9148,91480,0.836859
9149,91490,0.837042
9150,91500,0.837225
9151,91510,0.837408
9152,91520,0.837591
9153,91530,0.837774
9154,91540,0.837957
9155,91550,0.83814
9156,91560,0.838323
9157,91570,0.838506
9158,91580,0.83869
9159,91590,0.838873
9160,91600,0.839056
9161,91610,0.839239
9162,91620,0.839422
9163,91630,0.839606
9164,91640,0.839789
9165,91650,0.839972
9166,91660,0.840156
9167,91670,0.840339
9168,91680,0.840522
9169,91690,0.840706
9170,91700,0.840889
9171,91710,0.841072
9172,91720,0.841256
9173,91730,0.841439
9174,91740,0.841623
9175,91750,0.841806
9176,91760,0.84199
9177,91770,0.842173
9178,91780,0.842357
9179,91790,0.84254
9180,91800,0.842724
9181,91810,0.842908
9182,91820,0.843091
9183,91830,0.843275
9184,91840,0.843459
9185,91850,0.843642
9186,91860,0.843826
9187,91870,0.84401
9188,91880,0.844193
9189,91890,0.844377
9190,91900,0.844561
9191,91910,0.844745
9192,91920,0.844929
9193,91930,0.845112
9194,91940,0.845296
9195,91950,0.84548
9196,91960,0.845664
9197,91970,0.845848
9198,91980,0.846032
9199,91990,0.846216
9200,92000,0.8464
9201,92010,0.846584
9202,92020,0.846768
9203,92030,0.846952
9204,92040,0.847136
9205,92050,0.84732
9206,92060,0.847504
9207,92070,0.847688
9208,92080,0.847873
9209,92090,0.848057
9210,92100,0.848241
9211,92110,0.848425
9212,92120,0.848609
9213,92130,0.848794
9214,92140,0.848978
9215,92150,0.849162
9216,92160,0.849347
9217,92170,0.849531
9218,92180,0.849715
9219,92190,0.8499
9220,92200,0.850084
9221,92210,0.850268
9222,92220,0.850453
9223,92230,0.850637
9224,92240,0.850822
9225,92250,0.851006
9226,92260,0.851191
9227,92270,0.851375
9228,92280,0.85156
9229,92290,0.851744
9230,92300,0.851929
9231,92310,0.852114
9232,92320,0.852298
9233,92330,0.852483
9234,92340,0.852668
9235,92350,0.852852
9236,92360,0.853037
9237,92370,0.853222
9238,92380,0.853406
9239,92390,0.853591
9240,92400,0.853776
9241,92410,0.853961
9242,92420,0.854146
9243,92430,0.85433
9244,92440,0.854515
9245,92450,0.8547
9246,92460,0.854885
9247,92470,0.85507
9248,92480,0.855255
9249,92490,0.85544
9250,92500,0.855625
9251,92510,0.85581
9252,92520,0.855995
9253,92530,0.85618
9254,92540,0.856365
9255,92550,0.85655
9256,92560,0.856735
9257,92570,0.85692
9258,92580,0.857106
9259,92590,0.857291
9260,92600,0.857476
9261,92610,0.857661
9262,92620,0.857846
9263,92630,0.858032
9264,92640,0.858217
9265,92650,0.858402
9266,92660,0.858588
9267,92670,0.858773
9268,92680,0.858958
9269,92690,0.859144
9270,92700,0.859329
9271,92710,0.859514
9272,92720,0.8597
9273,92730,0.859885
9274,92740,0.860071
9275,92750,0.860256
9276,92760,0.860442
9277,92770,0.860627
9278,92780,0.860813
9279,92790,0.860998
9280,92800,0.861184
9281,92810,0.86137
9282,92820,0.861555
9283,92830,0.861741
9284,92840,0.861927
9285,92850,0.862112
9286,92860,0.862298
9287,92870,0.862484
9288,92880,0.862669
9289,92890,0.862855
9290,92900,0.863041
9291,92910,0.863227
9292,92920,0.863413
9293,92930,0.863598
9294,92940,0.863784
9295,92950,0.86397
9296,92960,0.864156
9297,92970,0.864342
9298,92980,0.864528
9299,92990,0.864714
9300,93000,0.8649
9301,93010,0.865086
9302,93020,0.865272
9303,93030,0.865458
9304,93040,0.865644
9305,93050,0.86583
9306,93060,0.866016
9307,93070,0.866202
9308,93080,0.866389
9309,93090,0.866575
9310,93100,0.866761
9311,93110,0.866947
9312,93120,0.867133
9313,93130,0.86732
9314,93140,0.867506
9315,93150,0.867692
9316,93160,0.867879
9317,93170,0.868065
9318,93180,0.868251
9319,93190,0.868438
9320,93200,0.868624
9321,93210,0.86881
9322,93220,0.868997
9323,93230,0.869183
9324,93240,0.86937
9325,93250,0.869556
9326,93260,0.869743
9327,93270,0.869929
9328,93280,0.870116
9329,93290,0.870302
9330,93300,0.870489
9331,93310,0.870676
9332,93320,0.870862
9333,93330,0.871049
9334,93340,0.871236
9335,93350,0.871422
9336,93360,0.871609
9337,93370,0.871796
9338,93380,0.871982
9339,93390,0.872169
9340,93400,0.872356
9341,93410,0.872543
9342,93420,0.87273
9343,93430,0.872916
9344,93440,0.873103
9345,93450,0.87329
9346,93460,0.873477
9347,93470,0.873664
9348,93480,0.873851
9349,93490,0.874038
9350,93500,0.874225
9351,93510,0.874412
9352,93520,0.874599
9353,93530,0.874786
9354,93540,0.874973
9355,93550,0.87516
9356,93560,0.875347
9357,93570,0.875534
9358,93580,0.875722
9359,93590,0.875909
9360,93600,0.876096
9361,93610,0.876283
9362,93620,0.87647
9363,93630,0.876658
9364,93640,0.876845
9365,93650,0.877032
9366,93660,0.87722
9367,93670,0.877407
9368,93680,0.877594
9369,93690,0.877782
9370,93700,0.877969
9371,93710,0.878156
9372,93720,0.878344
9373,93730,0.878531
9374,93740,0.878719
9375,93750,0.878906
9376,93760,0.879094
9377,93770,0.879281
9378,93780,0.879469
9379,93790,0.879656
9380,93800,0.879844
9381,93810,0.880032
9382,93820,0.880219
9383,93830,0.880407
9384,93840,0.880595
9385,93850,0.880782
9386,93860,0.88097
9387,93870,0.881158
9388,93880,0.881345
9389,93890,0.881533
9390,93900,0.881721
9391,93910,0.881909
9392,93920,0.882097
9393,93930,0.882284
9394,93940,0.882472
9395,93950,0.88266
9396,93960,0.882848
9397,93970,0.883036
9398,93980,0.883224
9399,93990,0.883412
9400,94000,0.8836
9401,94010,0.883788
9402,94020,0.883976
9403,94030,0.884164
9404,94040,0.884352
9405,94050,0.88454
9406,94060,0.884728
9407,94070,0.884916
9408,94080,0.885105
9409,94090,0.885293
9410,94100,0.885481
9411,94110,0.885669
9412,94120,0.885857
9413,94130,0.886046
9414,94140,0.886234
9415,94150,0.886422
9416,94160,0.886611
9417,94170,0.886799
9418,94180,0.886987
9419,94190,0.887176
9420,94200,0.887364
9421,94210,0.887552
9422,94220,0.887741
9423,94230,0.887929
9424,94240,0.888118
9425,94250,0.888306
9426,94260,0.888495
9427,94270,0.888683
9428,94280,0.888872
9429,94290,0.88906
9430,94300,0.889249
9431,94310,0.889438
9432,94320,0.889626
9433,94330,0.889815
9434,94340,0.890004
9435,94350,0.890192
9436,94360,0.890381
9437,94370,0.89057
9438,94380,0.890758
9439,94390,0.890947
9440,94400,0.891136
9441,94410,0.891325
9442,94420,0.891514
9443,94430,0.891702
9444,94440,0.891891
9445,94450,0.89208
9446,94460,0.892269
9447,94470,0.892458
9448,94480,0.892647
9449,94490,0.892836
9450,94500,0.893025
9451,94510,0.893214
9452,94520,0.893403
9453,94530,0.893592
9454,94540,0.893781
9455,94550,0.89397
9456,94560,0.894159
9457,94570,0.894348
9458,94580,0.894538
9459,94590,0.894727
9460,94600,0.894916
9461,94610,0.895105
9462,94620,0.895294
9463,94630,0.895484
9464,94640,0.895673
9465,94650,0.895862
9466,94660,0.896052
9467,94670,0.896241
9468,94680,0.89643
9469,94690,0.89662
9470,94700,0.896809
9471,94710,0.896998
9472,94720,0.897188
9473,94730,0.897377
9474,94740,0.897567
9475,94750,0.897756
9476,94760,0.897946
9477,94770,0.898135
9478,94780,0.898325
9479,94790,0.898514
9480,94800,0.898704
9481,94810,0.898894
9482,94820,0.899083
9483,94830,0.899273
9484,94840,0.899463
9485,94850,0.899652
9486,94860,0.899842
9487,94870,0.900032
9488,94880,0.900221
9489,94890,0.900411
9490,94900,0.900601
9491,94910,0.900791
9492,94920,0.900981
9493,94930,0.90117
9494,94940,0.90136
9495,94950,0.90155
9496,94960,0.90174
9497,94970,0.90193
9498,94980,0.90212
9499,94990,0.90231
9500,95000,0.9025
9501,95010,0.90269
9502,95020,0.90288
9503,95030,0.90307
9504,95040,0.90326
9505,95050,0.90345
9506,95060,0.90364
9507,95070,0.90383
9508,95080,0.904021
9509,95090,0.904211
9510,95100,0.904401
9511,95110,0.904591
9512,95120,0.904781
9513,95130,0.904972
9514,95140,0.905162
9515,95150,0.905352
9516,95160,0.905543
9517,95170,0.905733
9518,95180,0.905923
9519,95190,0.906114
9520,95200,0.906304
9521,95210,0.906494
9522,95220,0.906685
9523,95230,0.906875
9524,95240,0.907066
9525,95250,0.907256
9526,95260,0.907447
9527,95270,0.907637
9528,95280,0.907828
9529,95290,0.908018
9530,95300,0.908209
9531,95310,0.9084
9532,95320,0.90859
9533,95330,0.908781
9534,95340,0.908972
9535,95350,0.909162
9536,95360,0.909353
9537,95370,0.909544
9538,95380,0.909734
9539,95390,0.909925
9540,95400,0.910116
9541,95410,0.910307
9542,95420,0.910498
9543,95430,0.910688
9544,95440,0.910879
9545,95450,0.91107
9546,95460,0.911261
9547,95470,0.911452
9548,95480,0.911643
9549,95490,0.911834
9550,95500,0.912025
9551,95510,0.912216
9552,95520,0.912407
9553,95530,0.912598
9554,95540,0.912789
9555,95550,0.91298
9556,95560,0.913171
9557,95570,0.913362
9558,95580,0.913554
9559,95590,0.913745
9560,95600,0.913936
9561,95610,0.914127
9562,95620,0.914318
9563,95630,0.91451
9564,95640,0.914701
9565,95650,0.914892
9566,95660,0.915084
9567,95670,0.915275
9568,95680,0.915466
9569,95690,0.915658
9570,95700,0.915849
9571,95710,0.91604
9572,95720,0.916232
9573,95730,0.916423
9574,95740,0.916615
9575,95750,0.916806
9576,95760,0.916998
9577,95770,0.917189
9578,95780,0.917381
9579,95790,0.917572
9580,95800,0.917764
9581,95810,0.917956
9582,95820,0.918147
9583,95830,0.918339
9584,95840,0.918531
9585,95850,0.918722
9586,95860,0.918914
9587,95870,0.919106
9588,95880,0.919297
9589,95890,0.919489
9590,95900,0.919681
9591,95910,0.919873
9592,95920,0.920065
9593,95930,0.920256
9594,95940,0.920448
9595,95950,0.92064
9596,95960,0.920832
9597,95970,0.921024
9598,95980,0.921216
9599,95990,0.921408
9600,96000,0.9216
9601,96010,0.921792
9602,96020,0.921984
9603,96030,0.922176
9604,96040,0.922368
9605,96050,0.92256
9606,96060,0.922752
9607,96070,0.922944
9608,96080,0.923137
9609,96090,0.923329
9610,96100,0.923521
9611,96110,0.923713
9612,96120,0.923905
9613,96130,0.924098
9614,96140,0.92429
9615,96150,0.924482
9616,96160,0.924675
9617,96170,0.924867
9618,96180,0.925059
9619,96190,0.925252
9620,96200,0.925444
9621,96210,0.925636
9622,96220,0.925829
9623,96230,0.926021
9624,96240,0.926214
9625,96250,0.926406
9626,96260,0.926599
9627,96270,0.926791
9628,96280,0.926984
9629,96290,0.927176
9630,96300,0.927369
9631,96310,0.927562
9632,96320,0.927754
9633,96330,0.927947
9634,96340,0.92814
9635,96350,0.928332
9636,96360,0.928525
9637,96370,0.928718
9638,96380,0.92891
9639,96390,0.929103
9640,96400,0.929296
9641,96410,0.929489
9642,96420,0.929682
9643,96430,0.929874
9644,96440,0.930067
9645,96450,0.93026
9646,96460,0.930453
9647,96470,0.930646
9648,96480,0.930839
9649,96490,0.931032
9650,96500,0.931225
9651,96510,0.931418
9652,96520,0.931611
9653,96530,0.931804
9654,96540,0.931997
9655,96550,0.93219
9656,96560,0.932383
9657,96570,0.932576
9658,96580,0.93277
9659,96590,0.932963
9660,96600,0.933156
9661,96610,0.933349
9662,96620,0.933542
9663,96630,0.933736
9664,96640,0.933929
9665,96650,0.934122
9666,96660,0.934316
9667,96670,0.934509
9668,96680,0.934702
9669,96690,0.934896
9670,96700,0.935089
9671,96710,0.935282
9672,96720,0.935476
9673,96730,0.935669
9674,96740,0.935863
9675,96750,0.936056
9676,96760,0.93625
9677,96770,0.936443
9678,96780,0.936637
9679,96790,0.93683
9680,96800,0.937024
9681,96810,0.937218
9682,96820,0.937411
9683,96830,0.937605
9684,96840,0.937799
